SITE_ID,DATEON,DATEOFF,variable_SO2,variable_SO4,variable_HNO3,variable_NO3,variable_TNO3,variable_NH4,variable_CA,variable_K,variable_MG,variable_Sodium,days_on_to_off,valid_on_off,days_to_next,valid_interval,imputation_data
MCK131,2018-05-15,2018-05-22,0.322,1.445,0.858,0.195,1.039,0.561,0.128,0.089,0.025,0.046,7,True,7.0,True,False
MCK131,2018-05-22,2018-05-29,0.305,1.301,1.101,0.155,1.239,0.411,0.158,0.081,0.029,0.074,7,True,7.0,True,False
MCK131,2018-05-29,2018-06-05,0.358,1.005,0.833,0.237,1.057,0.409,0.184,0.079,0.036,0.025,7,True,7.0,True,False
MCK131,2018-06-05,2018-06-12,0.307,1.03,1.123,0.412,1.517,0.434,0.362,0.08,0.044,0.024,7,True,7.0,True,False
MCK131,2018-06-12,2018-06-19,0.404,1.597,1.195,0.392,1.568,0.65,0.246,0.088,0.043,0.089,7,True,7.0,True,False
MCK131,2018-06-19,2018-06-26,0.338,1.355,0.613,0.431,1.034,0.391,0.231,0.096,0.052,0.107,7,True,7.0,True,False
MCK131,2018-06-26,2018-07-03,0.18,1.139,0.687,0.124,0.8,0.434,0.11,0.085,0.03,0.044,7,True,7.0,True,False
MCK131,2018-07-03,2018-07-10,0.34,1.251,0.782,0.254,1.024,0.448,0.177,0.251,0.049,0.034,7,True,7.0,True,False
MCK131,2018-07-10,2018-07-17,0.434,2.205,1.067,0.419,1.469,0.915,0.402,0.09,0.05,0.026,7,True,7.0,True,False
MCK131,2018-07-17,2018-07-24,0.415,1.392,0.747,0.231,0.966,0.499,0.198,0.06,0.042,0.017,7,True,7.0,True,False
MCK131,2018-07-24,2018-07-31,0.474,1.385,0.829,0.435,1.25,0.532,0.463,0.083,0.078,0.019,7,True,7.0,True,False
MCK131,2018-07-31,2018-08-07,0.216,1.364,0.727,0.273,0.989,0.561,0.2,0.123,0.022,0.025,7,True,7.0,True,False
MCK131,2018-08-07,2018-08-14,0.47,1.922,0.965,0.119,1.068,0.676,0.149,0.126,0.026,0.043,7,True,7.0,True,False
MCK131,2018-08-14,2018-08-21,0.221,1.749,0.7,0.136,0.825,0.515,0.176,0.113,0.043,0.047,7,True,7.0,True,False
MCK131,2018-08-21,2018-08-28,0.329,1.217,0.579,0.327,0.897,0.516,0.176,0.129,0.035,0.103,7,True,7.0,True,False
MCK131,2018-08-28,2018-09-04,0.198,1.137,0.712,0.227,0.928,0.36,0.113,0.083,0.029,0.11,7,True,7.0,True,False
MCK131,2018-09-04,2018-09-11,0.182,0.852,0.382,0.168,0.545,0.346,0.076,0.075,0.017,0.033,7,True,7.0,True,False
MCK131,2018-09-11,2018-09-18,0.341,1.213,0.717,0.193,0.898,0.467,0.129,0.068,0.023,0.039,7,True,7.0,True,False
MCK131,2018-09-18,2018-09-25,0.469,1.813,0.503,0.454,0.949,0.632,0.264,0.1,0.043,0.04,7,True,7.0,True,False
MCK131,2018-09-25,2018-10-02,0.337,1.075,0.744,0.215,0.948,0.414,0.104,0.074,0.019,0.04,7,True,7.0,True,False
MCK131,2018-10-02,2018-10-09,0.229,1.431,0.77,0.35,1.108,0.522,0.133,0.086,0.036,0.187,7,True,7.0,True,False
MCK131,2018-10-09,2018-10-16,0.213,0.778,0.231,0.637,0.864,0.345,0.147,0.052,0.031,0.109,7,True,7.0,True,False
MCK131,2018-10-16,2018-10-23,0.542,0.618,0.793,0.348,1.128,0.252,0.302,0.053,0.05,0.017,7,True,7.0,True,False
MCK131,2018-10-23,2018-10-30,0.567,0.659,0.785,1.035,1.808,0.354,0.426,0.065,0.066,0.022,7,True,7.0,True,False
MCK131,2018-10-30,2018-11-06,0.283,0.816,0.544,0.456,0.991,0.355,0.155,0.053,0.028,0.044,7,True,7.0,True,False
MCK131,2018-11-06,2018-11-13,0.686,0.966,0.652,1.217,1.859,0.651,0.153,0.044,0.017,0.015,7,True,7.0,True,False
MCK131,2018-11-13,2018-11-20,0.773,2.02,0.682,3.577,4.247,1.694,0.254,0.063,0.027,0.038,7,True,7.0,True,False
MCK131,2018-11-20,2018-11-27,0.646,1.928,0.938,2.196,3.119,1.248,0.235,0.06,0.024,0.044,7,True,7.0,True,False
MCK131,2018-11-27,2018-12-04,0.453,1.278,0.786,1.076,1.849,0.595,0.194,0.053,0.027,0.076,7,True,7.0,True,False
MCK131,2018-12-04,2018-12-11,1.478,1.324,0.858,3.981,4.825,1.574,0.213,0.058,0.032,0.098,7,True,7.0,True,False
MCK131,2018-12-11,2018-12-18,1.071,0.745,0.973,1.953,2.911,0.691,0.164,0.058,0.025,0.081,7,True,7.0,True,False
MCK131,2018-12-18,2018-12-25,0.537,1.176,0.752,1.92,2.661,0.912,0.13,0.052,0.016,0.024,7,True,7.0,True,False
MCK131,2018-12-25,2019-01-01,0.328,0.997,0.656,0.846,1.492,0.495,0.101,0.047,0.016,0.058,7,True,7.0,True,False
MCK131,2019-01-01,2019-01-08,0.852,1.568,1.465,0.838,2.28,0.73,0.128,0.05,0.016,0.044,7,True,7.0,True,False
MCK131,2019-01-08,2019-01-15,0.611,1.567,0.46,2.837,3.289,1.227,0.227,0.053,0.041,0.074,7,True,7.0,True,False
MCK131,2019-01-15,2019-01-22,0.531,1.956,0.603,1.512,2.105,1.104,0.079,0.048,0.011,0.062,7,True,7.0,True,False
MCK131,2019-01-22,2019-01-29,0.767,1.242,0.492,1.843,2.328,0.848,0.169,0.053,0.028,0.141,7,True,7.0,True,False
MCK131,2019-01-29,2019-02-05,0.834,1.099,0.895,1.153,2.034,0.517,0.23,0.064,0.029,0.141,7,True,7.0,True,False
MCK131,2019-02-05,2019-02-12,0.315,1.05,0.418,0.797,1.209,0.533,0.118,0.048,0.021,0.075,7,True,7.0,True,False
MCK131,2019-02-12,2019-02-19,0.692,1.149,0.555,1.889,2.435,0.886,0.137,0.044,0.024,0.059,7,True,7.0,True,False
MCK131,2019-02-19,2019-02-26,0.579,1.053,0.954,0.883,1.822,0.574,0.151,0.041,0.018,0.033,7,True,7.0,True,False
MCK131,2019-02-26,2019-03-05,0.752,2.203,0.994,3.721,4.699,1.714,0.246,0.06,0.037,0.089,7,True,7.0,True,False
MCK131,2019-03-05,2019-03-12,0.85,1.041,0.908,1.724,2.618,0.659,0.305,0.051,0.03,0.061,7,True,7.0,True,False
MCK131,2019-03-12,2019-03-19,0.634,0.942,0.854,0.703,1.544,0.439,0.178,0.052,0.036,0.121,7,True,7.0,True,False
MCK131,2019-03-19,2019-03-26,0.68,1.048,1.331,0.95,2.26,0.647,0.26,0.056,0.031,0.036,7,True,7.0,True,False
MCK131,2019-03-26,2019-04-02,0.487,0.833,0.9,0.691,1.577,0.408,0.249,0.057,0.04,0.127,7,True,7.0,True,False
MCK131,2019-04-02,2019-04-09,0.395,0.946,1.168,0.39,1.539,0.415,0.197,0.069,0.024,0.03,7,True,7.0,True,False
MCK131,2019-04-09,2019-04-16,0.408,0.725,0.82,0.37,1.178,0.289,0.192,0.06,0.041,0.053,7,True,7.0,True,False
MCK131,2019-04-16,2019-04-23,0.448,0.565,0.698,0.122,0.808,0.209,0.143,0.059,0.024,0.046,7,True,7.0,True,False
MCK131,2019-04-23,2019-04-30,0.567,1.192,0.923,0.473,1.381,0.489,0.284,0.074,0.045,0.084,7,True,7.0,True,False
MCK131,2019-04-30,2019-05-07,0.391,1.253,0.703,0.371,1.063,0.41,0.138,0.083,0.035,0.15,7,True,7.0,True,False
MCK131,2019-05-07,2019-05-14,0.299,1.402,0.564,0.834,1.389,0.689,0.145,0.077,0.03,0.048,7,True,7.0,True,False
MCK131,2019-05-14,2019-05-21,0.426,1.286,0.876,0.351,1.213,0.573,0.212,0.07,0.037,0.041,7,True,7.0,True,False
MCK131,2019-05-21,2019-05-28,0.273,1.484,0.906,0.433,1.325,0.459,0.251,0.093,0.053,0.23,7,True,7.0,True,False
MCK131,2019-05-28,2019-06-04,0.43,1.326,0.639,0.566,1.195,0.549,0.261,0.092,0.053,0.133,7,True,7.0,True,False
MCK131,2019-06-04,2019-06-11,1.9586,3.492,1.5692,0.3368,1.8811,1.2888,0.2512,0.0862,0.0422,0.0688,7,True,7.0,True,True
MCK131,2019-06-11,2019-06-18,1.9667,3.4359,1.4695,0.3522,1.7983,1.2239,0.2693,0.0887,0.046,0.0879,7,True,7.0,True,True
MCK131,2019-06-18,2019-06-25,2.0625,3.7713,1.4756,0.3874,1.8393,1.3338,0.2733,0.0886,0.0474,0.087,7,True,7.0,True,True
MCK131,2019-06-25,2019-07-02,0.226,0.994,0.966,0.105,1.055,0.348,0.156,0.078,0.025,0.031,7,True,7.0,True,False
MCK131,2019-07-02,2019-07-09,0.264,1.901,0.994,0.145,1.124,0.55,0.157,0.143,0.041,0.065,7,True,7.0,True,False
MCK131,2019-07-09,2019-07-16,0.462,1.743,1.025,0.472,1.481,0.604,0.417,0.082,0.066,0.064,7,True,7.0,True,False
MCK131,2019-07-16,2019-07-23,0.301,1.73,0.545,0.445,0.981,0.563,0.133,0.08,0.04,0.204,7,True,7.0,True,False
MCK131,2019-07-23,2019-07-30,0.382,1.227,0.932,0.146,1.063,0.547,0.187,0.063,0.031,0.023,7,True,7.0,True,False
MCK131,2019-07-30,2019-08-06,0.289,2.172,1.108,0.129,1.219,0.741,0.221,0.065,0.036,0.022,7,True,7.0,True,False
MCK131,2019-08-06,2019-08-13,0.638,2.089,1.185,0.317,1.483,0.775,0.37,0.066,0.056,0.022,7,True,7.0,True,False
MCK131,2019-08-13,2019-08-20,0.43,1.75,1.18,0.294,1.455,0.678,0.355,0.065,0.046,0.026,7,True,7.0,True,False
MCK131,2019-08-20,2019-08-27,0.353,1.091,0.541,0.229,0.762,0.42,0.152,0.064,0.022,0.04,7,True,7.0,True,False
MCK131,2019-08-27,2019-09-03,0.464,1.141,0.804,0.279,1.07,0.42,0.304,0.073,0.034,0.033,7,True,7.0,True,False
MCK131,2019-09-03,2019-09-10,0.634,1.971,1.236,0.342,1.559,0.624,0.455,0.07,0.06,0.028,7,True,7.0,True,False
MCK131,2019-09-10,2019-09-17,0.743,1.67,0.988,0.369,1.341,0.702,0.466,0.098,0.055,0.062,7,True,7.0,True,False
MCK131,2019-09-17,2019-09-24,0.431,1.687,0.933,0.733,1.652,0.606,0.389,0.086,0.08,0.348,7,True,7.0,True,False
MCK131,2019-09-24,2019-10-01,0.51,1.57,1.079,0.478,1.54,0.611,0.393,0.086,0.063,0.173,7,True,7.0,True,False
MCK131,2019-10-01,2019-10-08,0.458,1.198,0.707,0.543,1.239,0.367,0.368,0.077,0.06,0.136,7,True,7.0,True,False
MCK131,2019-10-08,2019-10-15,0.43,0.729,0.777,0.278,1.043,0.31,0.2,0.054,0.024,0.054,7,True,7.0,True,False
MCK131,2019-10-15,2019-10-22,0.284,0.708,0.74,0.42,1.148,0.275,0.302,0.043,0.048,0.017,7,True,7.0,True,False
MCK131,2019-10-22,2019-10-29,0.345,0.627,0.497,0.372,0.861,0.256,0.179,0.052,0.023,0.019,7,True,7.0,True,False
MCK131,2019-10-29,2019-11-05,0.46,0.858,0.815,0.378,1.179,0.384,0.172,0.043,0.025,0.013,7,True,7.0,True,False
MCK131,2019-11-05,2019-11-12,0.519,0.807,1.162,0.698,1.841,0.436,0.167,0.048,0.028,0.022,7,True,7.0,True,False
MCK131,2019-11-12,2019-11-19,1.097,1.583,1.018,4.552,5.554,1.804,0.293,0.071,0.034,0.099,7,True,7.0,True,False
MCK131,2019-11-19,2019-11-26,0.479,1.19,0.764,1.123,1.876,0.746,0.104,0.046,0.011,0.016,7,True,7.0,True,False
MCK131,2019-11-26,2019-12-03,0.374,0.76,0.396,0.423,0.813,0.384,0.077,0.051,0.01,0.017,7,True,7.0,True,False
MCK131,2019-12-03,2019-12-10,0.651,1.092,1.063,1.246,2.293,0.644,0.18,0.057,0.025,0.073,7,True,7.0,True,False
MCK131,2019-12-10,2019-12-17,0.607,0.854,0.509,1.435,1.936,0.632,0.131,0.04,0.016,0.042,7,True,7.0,True,False
MCK131,2019-12-17,2019-12-24,1.438,1.399,1.68,1.698,3.351,0.826,0.17,0.062,0.027,0.113,7,True,7.0,True,False
MCK131,2019-12-24,2019-12-31,0.418,0.664,0.58,0.551,1.121,0.283,0.06,0.049,0.025,0.181,7,True,7.0,True,False
MCK131,2019-12-31,2020-01-07,0.497,0.653,0.598,0.608,1.196,0.375,0.088,0.034,0.008,0.019,7,True,7.0,True,False
MCK131,2020-01-07,2020-01-14,0.374,0.544,0.537,0.568,1.097,0.196,0.162,0.048,0.044,0.264,7,True,7.0,True,False
MCK131,2020-01-14,2020-01-21,0.733,1.279,0.865,1.571,2.421,0.805,0.127,0.045,0.022,0.07,7,True,7.0,True,False
MCK131,2020-01-21,2020-01-28,0.63,1.237,0.813,2.036,2.836,1.005,0.113,0.046,0.014,0.041,7,True,7.0,True,False
MCK131,2020-01-28,2020-02-04,0.432,1.489,1.619,0.789,2.381,0.701,0.117,0.051,0.013,0.022,7,True,7.0,True,False
MCK131,2020-02-04,2020-02-11,0.359,0.867,0.611,1.041,1.642,0.598,0.049,0.032,0.008,0.026,7,True,7.0,True,False
MCK131,2020-02-11,2020-02-18,0.413,1.042,1.029,1.465,2.478,0.746,0.102,0.046,0.018,0.053,7,True,7.0,True,False
MCK131,2020-02-18,2020-02-25,1.038,0.928,0.987,2.12,3.091,0.82,0.177,0.052,0.033,0.039,7,True,7.0,True,False
MCK131,2020-02-25,2020-03-03,0.421,0.931,0.868,0.543,1.397,0.395,0.157,0.039,0.021,0.045,7,True,7.0,True,False
MCK131,2020-03-03,2020-03-10,0.606,0.793,0.991,0.448,1.423,0.282,0.312,0.048,0.049,0.149,7,True,7.0,True,False
MCK131,2020-03-10,2020-03-17,0.303,1.218,0.736,0.794,1.518,0.619,0.087,0.042,0.019,0.053,7,True,7.0,True,False
MCK131,2020-03-17,2020-03-24,0.236,1.717,0.624,0.892,1.505,0.752,0.094,0.054,0.029,0.146,7,True,7.0,True,False
MCK131,2020-03-24,2020-03-31,0.351,1.617,0.852,0.493,1.331,0.582,0.186,0.084,0.038,0.179,7,True,7.0,True,False
MCK131,2020-03-31,2020-04-07,0.535,1.291,1.952,0.544,2.465,0.565,0.219,0.064,0.031,0.027,7,True,7.0,True,False
MCK131,2020-04-07,2020-04-14,0.503,1.249,0.506,0.568,1.066,0.499,0.435,0.188,0.049,0.031,7,True,7.0,True,False
MCK131,2020-04-14,2020-04-21,0.486,1.421,1.169,0.604,1.754,0.621,0.305,0.078,0.039,0.026,7,True,7.0,True,False
MCK131,2020-04-21,2020-04-28,0.321,0.641,0.541,0.3,0.832,0.276,0.251,0.054,0.034,0.011,7,True,7.0,True,False
MCK131,2020-04-28,2020-05-05,0.274,0.749,0.667,0.249,0.906,0.332,0.192,0.057,0.034,0.025,7,True,7.0,True,False
MCK131,2020-05-05,2020-05-12,0.439,0.801,0.862,0.335,1.184,0.341,0.268,0.046,0.053,0.015,7,True,7.0,True,False
MCK131,2020-05-12,2020-05-19,0.158,1.035,0.551,0.723,1.266,0.354,0.199,0.073,0.057,0.321,7,True,7.0,True,False
MCK131,2020-05-19,2020-05-26,0.13,0.8,0.564,0.223,0.777,0.297,0.077,0.064,0.021,0.069,7,True,7.0,True,False
MCK131,2020-05-26,2020-06-02,0.299,0.702,0.553,0.171,0.715,0.288,0.114,0.081,0.025,0.029,7,True,7.0,True,False
MCK131,2020-06-02,2020-06-09,0.414,1.373,1.195,0.199,1.375,0.571,0.26,0.103,0.04,0.027,7,True,7.0,True,False
MCK131,2020-06-09,2020-06-16,0.331,1.112,0.733,0.482,1.203,0.437,0.301,0.067,0.058,0.119,7,True,7.0,True,False
MCK131,2020-06-16,2020-06-23,0.342,1.521,1.084,0.324,1.391,0.609,0.255,0.077,0.032,0.035,7,True,7.0,True,False
MCK131,2020-06-23,2020-06-30,0.364,1.266,0.762,0.472,1.222,0.339,0.415,0.113,0.074,0.085,7,True,7.0,True,False
MCK131,2020-06-30,2020-07-07,0.393,1.784,0.919,0.221,1.125,0.493,0.193,0.408,0.071,0.043,7,True,7.0,True,False
MCK131,2020-07-07,2020-07-14,0.322,0.851,0.787,0.139,0.914,0.31,0.174,0.081,0.033,0.022,7,True,7.0,True,False
MCK131,2020-07-14,2020-07-21,0.236,1.247,0.705,0.251,0.945,0.462,0.167,0.082,0.035,0.069,7,True,7.0,True,False
MCK131,2020-07-21,2020-07-28,0.265,1.128,0.725,0.231,0.944,0.412,0.102,0.073,0.023,0.075,7,True,7.0,True,False
MCK131,2020-07-28,2020-08-04,0.173,1.341,0.567,0.111,0.669,0.496,0.093,0.069,0.021,0.035,7,True,7.0,True,False
MCK131,2020-08-04,2020-08-11,0.339,1.638,0.835,0.324,1.146,0.659,0.217,0.084,0.037,0.014,7,True,7.0,True,False
MCK131,2020-08-11,2020-08-18,0.448,2.144,0.891,0.207,1.084,0.716,0.282,0.097,0.047,0.032,7,True,7.0,True,False
MCK131,2020-08-18,2020-08-25,0.307,1.173,0.587,0.242,0.82,0.459,0.209,0.089,0.029,0.016,7,True,7.0,True,False
MCK131,2020-08-25,2020-09-01,0.22,1.3,0.504,0.395,0.891,0.385,0.27,0.1,0.05,0.098,7,True,7.0,True,False
MCK131,2020-09-01,2020-09-08,0.574,1.139,0.55,0.288,0.829,0.407,0.275,0.096,0.059,0.05,7,True,7.0,True,False
MCK131,2020-09-08,2020-09-15,0.181,1.806,0.636,0.321,0.947,0.611,0.211,0.1,0.034,0.061,7,True,7.0,True,False
MCK131,2020-09-15,2020-09-22,0.41,0.727,0.647,0.305,0.942,0.292,0.302,0.074,0.043,0.03,7,True,7.0,True,False
MCK131,2020-09-22,2020-09-29,0.214,0.673,0.505,0.349,0.846,0.272,0.219,0.071,0.025,0.049,7,True,7.0,True,False
MCK131,2020-09-29,2020-10-06,0.364,0.622,0.5,0.338,0.83,0.195,0.377,0.064,0.051,0.019,7,True,7.0,True,False
MCK131,2020-10-06,2020-10-13,0.22,0.598,0.521,0.431,0.943,0.209,0.464,0.093,0.058,0.025,7,True,7.0,True,False
MCK131,2020-10-13,2020-10-20,0.308,0.637,0.501,0.516,1.009,0.224,0.511,0.08,0.077,0.109,7,True,7.0,True,False
MCK131,2020-10-20,2020-10-27,0.201,1.043,0.322,1.026,1.342,0.474,0.162,0.068,0.052,0.325,7,True,7.0,True,False
MCK131,2020-10-27,2020-11-03,0.392,0.899,1.07,0.384,1.437,0.389,0.243,0.061,0.04,0.022,7,True,7.0,True,False
MCK131,2020-11-03,2020-11-10,0.624,0.54,1.191,0.354,1.526,0.256,0.347,0.082,0.04,0.1,7,True,7.0,True,False
MCK131,2020-11-10,2020-11-17,0.82,0.695,1.169,0.779,1.93,0.292,0.289,0.067,0.04,0.087,7,True,7.0,True,False
MCK131,2020-11-17,2020-11-24,0.465,0.914,0.931,1.294,2.21,0.392,0.286,0.07,0.063,0.278,7,True,7.0,True,False
MCK131,2020-11-24,2020-12-01,0.344,0.956,0.7,0.812,1.501,0.479,0.1,0.049,0.016,0.037,7,True,7.0,True,False
MCK131,2020-12-01,2020-12-08,0.861,1.043,0.652,3.393,4.035,1.002,0.333,0.07,0.046,0.062,7,True,7.0,True,False
MCK131,2020-12-08,2020-12-15,0.771,1.392,1.381,2.098,3.458,0.845,0.405,0.088,0.033,0.038,7,True,7.0,True,False
MCK131,2020-12-15,2020-12-22,0.657,1.559,0.847,1.895,2.729,1.039,0.165,0.058,0.022,0.031,7,True,7.0,True,False
MCK131,2020-12-22,2020-12-29,0.765,0.936,0.495,1.038,1.524,0.437,0.363,0.052,0.041,0.078,7,True,7.0,True,False
MCK131,2020-12-29,2021-01-05,0.37,0.879,0.656,0.65,1.295,0.457,0.057,0.042,0.01,0.049,7,True,7.0,True,False
MCK131,2021-01-05,2021-01-12,0.877,2.321,0.699,3.593,4.281,1.785,0.139,0.049,0.028,0.064,7,True,7.0,True,False
MCK131,2021-01-12,2021-01-19,0.579,1.439,0.624,1.975,2.59,0.996,0.148,0.055,0.018,0.033,7,True,7.0,True,False
MCK131,2021-01-19,2021-01-26,0.512,0.766,0.533,1.378,1.902,0.492,0.19,0.052,0.024,0.06,7,True,7.0,True,False
MCK131,2021-01-26,2021-02-02,0.5,1.036,0.737,2.165,2.89,0.932,0.087,0.048,0.013,0.089,7,True,7.0,True,False
MCK131,2021-02-02,2021-02-09,0.784,0.777,0.862,1.324,2.172,0.578,0.125,0.047,0.016,0.129,7,True,7.0,True,False
MCK131,2021-02-09,2021-02-16,1.293,3.074,3.708,3.542,7.192,1.871,0.117,0.067,0.024,0.205,7,True,7.0,True,False
MCK131,2021-02-16,2021-02-23,1.523,2.403,2.488,1.435,3.884,1.111,0.074,0.057,0.019,0.144,7,True,7.0,True,False
MCK131,2021-02-23,2021-03-02,0.624,0.811,0.731,1.041,1.76,0.418,0.201,0.054,0.033,0.095,7,True,7.0,True,False
MCK131,2021-03-02,2021-03-09,1.339,0.734,1.595,0.577,2.147,0.343,0.307,0.05,0.039,0.049,7,True,7.0,True,False
MCK131,2021-03-09,2021-03-16,0.754,0.796,0.747,0.953,1.688,0.351,0.27,0.093,0.056,0.207,7,True,7.0,True,False
MCK131,2021-03-16,2021-03-23,0.512,0.914,0.901,0.654,1.541,0.318,0.298,0.094,0.056,0.171,7,True,7.0,True,False
MCK131,2021-03-23,2021-03-30,0.333,0.949,0.505,0.542,1.039,0.37,0.197,0.073,0.043,0.131,7,True,7.0,True,False
MCK131,2021-03-30,2021-04-06,0.634,0.997,0.979,0.372,1.335,0.408,0.428,0.07,0.064,0.058,7,True,7.0,True,False
MCK131,2021-04-06,2021-04-13,0.44,1.154,0.673,0.637,1.3,0.437,0.325,0.081,0.053,0.122,7,True,7.0,True,False
MCK131,2021-04-13,2021-04-20,0.714,1.178,1.29,1.02,2.289,0.599,0.402,0.069,0.069,0.031,7,True,7.0,True,False
MCK131,2021-04-20,2021-04-27,0.395,1.506,1.357,0.912,2.248,0.649,0.465,0.071,0.073,0.028,7,True,7.0,True,False
MCK131,2021-04-27,2021-05-04,0.333,1.142,0.746,0.427,1.162,0.378,0.221,0.093,0.052,0.129,7,True,7.0,True,False
MCK131,2021-05-04,2021-05-11,0.416,0.858,0.889,0.406,1.28,0.353,0.226,0.178,0.045,0.028,7,True,7.0,True,False
MCK131,2021-05-11,2021-05-18,0.341,0.843,0.998,0.275,1.257,0.362,0.285,0.063,0.049,0.031,7,True,7.0,True,False
MCK131,2021-05-18,2021-05-25,0.488,1.637,1.211,0.518,1.71,0.725,0.331,0.097,0.065,0.186,7,True,7.0,True,False
MCK131,2021-05-25,2021-06-01,0.396,1.126,0.777,0.162,0.927,0.422,0.139,0.075,0.026,0.052,7,True,7.0,True,False
MCK131,2021-06-01,2021-06-08,0.322,1.071,0.797,0.227,1.012,0.434,0.135,0.077,0.03,0.037,7,True,7.0,True,False
MCK131,2021-06-08,2021-06-15,0.42,1.204,0.905,0.228,1.119,0.503,0.143,0.086,0.036,0.045,7,True,7.0,True,False
MCK131,2021-06-15,2021-06-22,0.231,1.156,0.84,0.537,1.364,0.469,0.414,0.092,0.068,0.061,7,True,7.0,True,False
MCK131,2021-06-22,2021-06-29,0.185,0.848,0.683,0.288,0.959,0.342,0.146,0.067,0.037,0.14,7,True,7.0,True,False
MCK131,2021-06-29,2021-07-06,0.414,1.201,0.983,0.349,1.316,0.374,0.213,0.305,0.068,0.078,7,True,7.0,True,False
MCK131,2021-07-06,2021-07-13,0.142,1.04,0.608,0.218,0.816,0.377,0.127,0.112,0.031,0.061,7,True,7.0,True,False
MCK131,2021-07-13,2021-07-20,0.347,1.314,0.607,0.284,0.882,0.52,0.178,0.112,0.034,0.072,7,True,7.0,True,False
MCK131,2021-07-20,2021-07-27,0.529,2.349,1.273,0.163,1.415,0.868,0.314,0.13,0.052,0.033,7,True,7.0,True,False
MCK131,2021-07-27,2021-08-03,0.853,2.366,1.191,0.37,1.542,0.885,0.39,0.157,0.063,0.059,7,True,7.0,True,False
MCK131,2021-08-03,2021-08-10,0.27,1.491,0.717,0.192,0.898,0.664,0.197,0.097,0.025,0.022,7,True,7.0,True,False
MCK131,2021-08-10,2021-08-17,0.186,1.421,0.493,0.303,0.789,0.428,0.159,0.109,0.037,0.132,7,True,7.0,True,False
MCK131,2021-08-17,2021-08-24,0.185,1.913,0.781,0.161,0.929,0.686,0.111,0.072,0.023,0.031,7,True,7.0,True,False
MCK131,2021-08-24,2021-08-31,0.258,2.017,0.857,0.306,1.149,0.593,0.22,0.107,0.047,0.147,7,True,7.0,True,False
MCK131,2021-08-31,2021-09-07,0.365,0.888,0.598,0.173,0.762,0.355,0.16,0.078,0.03,0.024,7,True,7.0,True,False
MCK131,2021-09-07,2021-09-14,0.391,1.058,0.631,0.371,0.992,0.398,0.293,0.089,0.052,0.068,7,True,7.0,True,False
MCK131,2021-09-14,2021-09-21,0.157,0.595,0.427,0.121,0.541,0.246,0.083,0.073,0.016,0.035,7,True,7.0,True,False
MCK131,2021-09-21,2021-09-28,0.434,0.642,0.446,0.256,0.695,0.269,0.232,0.079,0.033,0.032,7,True,7.0,True,False
MCK131,2021-09-28,2021-10-05,0.561,1.584,0.852,0.387,1.225,0.522,0.385,0.109,0.041,0.035,7,True,7.0,True,False
MCK131,2021-10-05,2021-10-12,0.222,1.21,0.582,0.452,1.025,0.478,0.22,0.092,0.023,0.038,7,True,7.0,True,False
MCK131,2021-10-12,2021-10-19,0.575,1.057,0.587,0.463,1.041,0.41,0.426,0.08,0.057,0.077,7,True,7.0,True,False
MCK131,2021-10-19,2021-10-26,0.341,1.109,0.502,0.897,1.391,0.39,0.542,0.074,0.053,0.084,7,True,7.0,True,False
MCK131,2021-10-26,2021-11-02,0.314,0.564,0.5,0.303,0.795,0.263,0.11,0.042,0.018,0.012,7,True,7.0,True,False
MCK131,2021-11-02,2021-11-09,0.85,0.685,1.625,0.565,2.164,0.317,0.306,0.057,0.045,0.018,7,True,7.0,True,False
MCK131,2021-11-09,2021-11-16,0.417,0.657,0.628,0.384,1.002,0.289,0.261,0.06,0.025,0.041,7,True,7.0,True,False
MCK131,2021-11-16,2021-11-23,0.474,0.994,0.691,0.881,1.561,0.457,0.41,0.063,0.057,0.079,7,True,7.0,True,False
MCK131,2021-11-23,2021-11-30,0.521,0.561,0.754,0.607,1.35,0.313,0.405,0.051,0.048,0.034,7,True,7.0,True,False
MCK131,2021-11-30,2021-12-07,0.848,0.892,0.986,1.185,2.156,0.432,0.576,0.084,0.05,0.042,7,True,7.0,True,False
MCK131,2021-12-07,2021-12-14,0.494,0.833,0.714,0.611,1.314,0.341,0.322,0.056,0.03,0.058,7,True,7.0,True,False
MCK131,2021-12-14,2021-12-21,0.506,0.782,0.792,0.799,1.578,0.316,0.177,0.078,0.036,0.164,7,True,7.0,True,False
MCK131,2021-12-21,2021-12-28,0.409,1.138,0.719,0.939,1.647,0.37,0.409,0.075,0.069,0.281,7,True,7.0,True,False
MCK131,2021-12-28,2022-01-04,0.351,1.204,0.419,0.624,1.036,0.51,0.125,0.06,0.019,0.083,7,True,7.0,True,False
MCK131,2022-01-04,2022-01-11,0.668,0.809,0.701,1.123,1.813,0.628,0.233,0.059,0.028,0.088,7,True,7.0,True,False
MCK131,2022-01-11,2022-01-18,1.042,1.571,0.569,3.567,4.126,1.416,0.263,0.066,0.031,0.086,7,True,7.0,True,False
MCK131,2022-01-18,2022-01-25,0.888,1.117,0.57,2.418,2.979,0.986,0.225,0.05,0.028,0.131,7,True,7.0,True,False
MCK131,2022-01-25,2022-02-01,1.056,0.973,0.671,3.974,4.634,1.363,0.484,0.058,0.05,0.209,7,True,7.0,True,False
MCK131,2022-02-01,2022-02-08,0.989,1.042,0.644,1.762,2.395,0.745,0.209,0.053,0.024,0.142,7,True,7.0,True,False
